month,serious_accidents,hpi_count,million_hours_worked,safr,safr_monthly_avg,safr_3mth_rolling,safr_12mth_rolling,hpifr,hpifr_monthly_avg,hpifr_3mth_rolling,hpifr_12mth_rolling,financial_year
2025-03-01,1.0,19.0,1.05225241,0.9503423232834411,0.5381009969992961,0.6539019833687421,1.1519231817053641,18.056504142385382,13.383698053273193,14.058892642427955,17.196567498315794,2024-25
2025-04-01,1.0,14.0,1.0143736800000003,0.9858299951158036,0.5409247767345077,0.6598608203741425,0.9813846654913484,13.80161993162125,13.386333842636725,14.846868458418207,16.765321368810536,2024-25
2025-05-01,2.0,12.0,1.1580823599999999,1.7269928884850645,0.5494038971974831,1.2404222155339346,0.8910013605947177,10.361957330910387,13.36471278014102,13.954749924756763,14.985022882729343,2024-25
2025-06-01,0.0,9.0,1.0827172,0.0,0.5457562278351678,0.9216099355744273,0.8039189195096907,8.312419900598234,13.3311689810523,10.752115915034985,14.470540551174434,2024-25
2025-07-01,0.0,17.0,1.0782498799999998,0.0,0.5421714294096621,0.6025821658143182,0.8042900030909188,15.766289721265727,13.347164065579436,11.449061150472048,14.15550405440017,2025-26
2025-08-01,1.0,17.0,1.1313710199999998,0.883883343591389,0.5445104220677841,0.3037355124614936,0.8743637540123869,15.026016841053613,13.358655688062969,13.060627035844226,14.546233362206072,2025-26
2025-09-01,1.0,10.0,1.1711813000000002,0.8538387694543961,0.5466868338742807,0.5915755733949771,0.785601118077567,8.53838769454396,13.324740632232471,13.014662614689497,14.140820125396205,2025-26
2025-10-01,0.0,18.0,1.1679526999999996,0.0,0.5428777153010585,0.5762850041922717,0.6989273390502106,15.411583020442528,13.339281004540295,12.966412594326114,13.357278035181805,2025-26
2025-11-01,0.0,16.0,1.06398631,0.0,0.5394535813721956,0.2938479715399777,0.5403124702659294,15.037787469276743,13.349994123628399,12.92931074775902,13.276249269391409,2025-26
2025-12-01,0.0,17.0,1.0045122799999997,0.0,0.5362602532357127,0.0,0.5413352332034678,16.92363581657758,13.371148511998154,15.758000176792406,13.37871362059999,2025-26
